Order_ID,Order_Date,Product_Category,Product_SKU,Quantity_Units,Production_Facility,Customer_Region,Order_Priority,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delivery_Status,Calculated_Risk_Score,Machine_Utilization_Pct,Quality_Score,Revenue_EUR,Profit_EUR,Order_Month,Order_Quarter,Order_Year,Day_of_Week,Is_Peak_Season
FED-001078,2024-03-09,Wine_Labels,WIN-7271,77372,Chicago_US,Rest_of_Europe,Express,3,3,On_Time,0.066,69.3,97.2,11605.8,3621.3,3,1,2024,Saturday,0
FED-001079,2024-08-23,Wine_Labels,WIN-6642,47502,Chicago_US,Asia_Pacific,Standard,5,5,On_Time,0.128,92.9,94.1,7125.3,2579.39,8,3,2024,Friday,1
FED-001080,2023-05-27,Wine_Labels,WIN-9056,34250,Fabriano_IT,Rest_of_Europe,Economy,2,2,On_Time,0.136,94.9,95.4,5137.5,1871.03,5,2,2023,Saturday,0
FED-001081,2023-01-02,Wine_Labels,WIN-7138,42621,Chicago_US,Rest_of_Europe,Standard,5,5,On_Time,0.059,78.5,98.5,6393.15,2027.08,1,1,2023,Monday,0
FED-001082,2023-07-10,Self_Adhesive_Materials,SEL-4482,68159,Fabriano_IT,Rest_of_Europe,Standard,6,8,Slightly_Late,0.123,81.7,92.0,5452.72,1665.48,7,3,2023,Monday,1
FED-001083,2023-07-10,Wine_Labels,WIN-8220,33071,Fabriano_IT,Italy,Standard,6,6,On_Time,0.068,86.2,94.0,4960.65,1796.13,7,3,2023,Monday,1
FED-001084,2024-10-03,Art_Design_Papers,ART-5534,7000,Verona_IT,Italy,Standard,9,9,On_Time,0.251,75.7,97.5,8400.0,2945.97,10,4,2024,Thursday,1
FED-001085,2023-03-07,Wine_Labels,WIN-5359,29482,Sao_Paulo_BR,Rest_of_Europe,Express,5,4,On_Time,0.054,86.7,92.8,4422.3,1608.2,3,1,2023,Tuesday,0
FED-001086,2023-01-08,Self_Adhesive_Materials,SEL-5355,97800,Verona_IT,Rest_of_Europe,Critical,3,5,Slightly_Late,0.065,79.6,96.6,7824.0,1749.71,1,1,2023,Sunday,0
FED-001087,2024-05-12,Luxury_Packaging,LUX-6164,11163,Barcelona_ES,Rest_of_Europe,Standard,7,7,On_Time,0.186,82.9,92.6,27907.5,8935.14,5,2,2024,Sunday,0
FED-001088,2023-09-03,Art_Design_Papers,ART-2641,3851,Chicago_US,Italy,Standard,6,7,Slightly_Late,0.396,88.6,89.9,4621.2,1266.59,9,3,2023,Sunday,1
FED-001089,2023-01-04,Luxury_Packaging,LUX-9693,8284,Chicago_US,Americas,Standard,8,10,Slightly_Late,0.247,90.6,96.9,20710.0,5707.41,1,1,2023,Wednesday,0
FED-001090,2023-10-14,Art_Design_Papers,ART-7768,3529,Fabriano_IT,Rest_of_Europe,Standard,8,8,On_Time,0.31,92.6,93.3,4234.8,1365.58,10,4,2023,Saturday,1
FED-001091,2024-11-07,Wine_Labels,WIN-6333,22043,Barcelona_ES,Rest_of_Europe,Critical,6,6,On_Time,0.03,88.4,96.7,3306.45,920.98,11,4,2024,Thursday,0
FED-001092,2024-11-25,Luxury_Packaging,LUX-8800,16325,Sao_Paulo_BR,Americas,Standard,7,7,On_Time,0.347,86.8,97.9,40812.5,14671.06,11,4,2024,Monday,0
FED-001093,2024-11-05,Self_Adhesive_Materials,SEL-9520,57005,Verona_IT,Rest_of_Europe,Standard,2,2,On_Time,0.172,93.6,95.8,4560.4,1271.79,11,4,2024,Tuesday,0
FED-001094,2024-08-08,Self_Adhesive_Materials,SEL-9990,62972,Sao_Paulo_BR,Rest_of_Europe,Critical,5,8,Late,0.125,86.8,93.6,5037.76,1318.87,8,3,2024,Thursday,1
FED-001095,2024-04-23,Wine_Labels,WIN-3792,33646,Chicago_US,Rest_of_Europe,Economy,3,3,On_Time,0.115,83.1,93.5,5046.9,1651.49,4,2,2024,Tuesday,0
FED-001096,2024-11-06,Self_Adhesive_Materials,SEL-7283,15759,Verona_IT,Americas,Standard,2,2,On_Time,0.142,90.7,95.6,1260.72,435.8,11,4,2024,Wednesday,0
FED-001097,2023-10-15,Wine_Labels,WIN-9757,73821,Barcelona_ES,Asia_Pacific,Standard,3,3,On_Time,0.15,98.0,93.9,11073.15,3262.54,10,4,2023,Sunday,1
FED-001098,2024-10-10,Self_Adhesive_Materials,SEL-2059,85830,Verona_IT,Rest_of_Europe,Standard,5,5,On_Time,0.179,92.3,91.8,6866.4,2216.19,10,4,2024,Thursday,1
FED-001099,2024-10-21,Wine_Labels,WIN-4823,26005,Chicago_US,Americas,Standard,6,6,On_Time,0.085,86.1,96.6,3900.75,1323.97,10,4,2024,Monday,1
FED-001100,2023-08-17,Wine_Labels,WIN-2902,62196,Barcelona_ES,Italy,Critical,2,2,On_Time,0.079,96.6,92.8,9329.4,3268.29,8,3,2023,Thursday,1
FED-001101,2024-08-09,Luxury_Packaging,LUX-9775,16475,Barcelona_ES,Rest_of_Europe,Economy,8,9,Slightly_Late,0.435,81.5,97.7,41187.5,12392.74,8,3,2024,Friday,1
FED-001102,2023-07-14,Self_Adhesive_Materials,SEL-9515,92949,Chicago_US,Rest_of_Europe,Express,2,2,On_Time,0.155,83.3,97.8,7435.92,2232.83,7,3,2023,Friday,1
FED-001103,2024-11-10,Self_Adhesive_Materials,SEL-5863,114682,Fabriano_IT,Italy,Express,3,3,On_Time,0.14,87.6,96.5,9174.56,3084.0,11,4,2024,Sunday,0
FED-001104,2023-08-13,Luxury_Packaging,LUX-1562,13057,Chicago_US,Rest_of_Europe,Express,6,6,On_Time,0.299,93.5,95.5,32642.5,10168.49,8,3,2023,Sunday,1
FED-001105,2024-09-05,Wine_Labels,WIN-8836,47419,Sao_Paulo_BR,Italy,Economy,3,3,On_Time,0.261,85.7,93.0,7112.85,2469.77,9,3,2024,Thursday,1
FED-001106,2024-10-08,Self_Adhesive_Materials,SEL-3501,132218,Chicago_US,Asia_Pacific,Express,2,5,Late,0.222,87.3,93.7,10577.44,2421.92,10,4,2024,Tuesday,1
FED-001107,2023-08-04,Self_Adhesive_Materials,SEL-8987,29698,Fabriano_IT,Italy,Standard,3,3,On_Time,0.19,89.7,96.1,2375.84,679.72,8,3,2023,Friday,1
FED-001108,2024-02-06,Wine_Labels,WIN-6706,63090,Fabriano_IT,Rest_of_Europe,Economy,5,5,On_Time,0.091,86.6,93.1,9463.5,3370.75,2,1,2024,Tuesday,0
FED-001109,2024-02-05,Luxury_Packaging,LUX-9978,10793,Sao_Paulo_BR,Rest_of_Europe,Standard,7,7,On_Time,0.211,81.1,95.4,26982.5,9964.18,2,1,2024,Monday,0
FED-001110,2024-02-08,Wine_Labels,WIN-5981,17809,Barcelona_ES,Rest_of_Europe,Standard,3,3,On_Time,0.053,70.7,96.1,2671.35,744.36,2,1,2024,Thursday,0
FED-001111,2024-04-13,Self_Adhesive_Materials,SEL-4573,82685,Sao_Paulo_BR,Rest_of_Europe,Express,5,5,On_Time,0.111,80.2,94.0,6614.8,1894.52,4,2,2024,Saturday,0
FED-001112,2023-07-20,Self_Adhesive_Materials,SEL-3418,102354,Verona_IT,Americas,Standard,2,5,Late,0.237,92.3,94.4,8188.32,2070.22,7,3,2023,Thursday,1
FED-001113,2024-01-21,Art_Design_Papers,ART-8763,2892,Chicago_US,Italy,Standard,6,8,Slightly_Late,0.199,72.2,93.9,3470.4,1019.19,1,1,2024,Sunday,0
FED-001114,2023-07-03,Art_Design_Papers,ART-7619,5521,Verona_IT,Rest_of_Europe,Economy,5,5,On_Time,0.399,87.5,94.0,6625.2,2108.07,7,3,2023,Monday,1
FED-001115,2023-09-08,Wine_Labels,WIN-7150,10022,Fabriano_IT,Rest_of_Europe,Standard,5,5,On_Time,0.082,96.7,95.8,1503.3,547.01,9,3,2023,Friday,1
FED-001116,2024-12-09,Art_Design_Papers,ART-8292,5815,Verona_IT,Americas,Standard,6,6,On_Time,0.261,96.6,95.4,6978.0,2095.85,12,4,2024,Monday,0
FED-001117,2024-01-12,Wine_Labels,WIN-1377,17359,Verona_IT,Rest_of_Europe,Critical,3,3,On_Time,0.024,71.3,94.5,2603.85,953.43,1,1,2024,Friday,0
FED-001118,2024-08-23,Luxury_Packaging,LUX-7290,7486,Sao_Paulo_BR,Rest_of_Europe,Standard,7,9,Slightly_Late,0.364,85.7,95.1,18715.0,4324.18,8,3,2024,Friday,1
FED-001119,2024-05-10,Art_Design_Papers,ART-9806,4619,Chicago_US,Italy,Express,3,3,On_Time,0.315,97.9,94.4,5542.8,1906.43,5,2,2024,Friday,0
FED-001120,2023-07-09,Luxury_Packaging,LUX-2047,2644,Verona_IT,Americas,Standard,6,6,On_Time,0.192,97.4,93.6,6610.0,1819.12,7,3,2023,Sunday,1
FED-001121,2024-06-15,Self_Adhesive_Materials,SEL-2922,42113,Sao_Paulo_BR,Americas,Standard,3,6,Late,0.269,91.1,96.5,3369.04,903.65,6,2,2024,Saturday,0
FED-001122,2023-07-05,Self_Adhesive_Materials,SEL-4378,88386,Fabriano_IT,Rest_of_Europe,Critical,4,3,On_Time,0.067,84.6,96.1,7070.88,2060.13,7,3,2023,Wednesday,1
FED-001123,2024-10-30,Wine_Labels,WIN-5891,31824,Sao_Paulo_BR,Americas,Express,7,8,Slightly_Late,0.085,96.1,95.0,4773.6,1481.78,10,4,2024,Wednesday,1
FED-001124,2024-01-08,Art_Design_Papers,ART-9510,4200,Fabriano_IT,Asia_Pacific,Standard,4,5,Slightly_Late,0.173,77.2,95.8,5040.0,1596.68,1,1,2024,Monday,0
FED-001125,2023-10-28,Self_Adhesive_Materials,SEL-6769,35078,Chicago_US,Rest_of_Europe,Express,2,2,On_Time,0.127,83.8,95.3,2806.24,821.32,10,4,2023,Saturday,1
FED-001126,2024-09-12,Luxury_Packaging,LUX-3321,14368,Fabriano_IT,Rest_of_Europe,Standard,5,6,Slightly_Late,0.367,95.5,94.5,35920.0,10179.33,9,3,2024,Thursday,1
FED-001127,2023-11-03,Self_Adhesive_Materials,SEL-3105,18217,Fabriano_IT,Rest_of_Europe,Economy,4,4,On_Time,0.128,77.5,94.2,1457.36,477.73,11,4,2023,Friday,0
FED-001128,2024-09-29,Luxury_Packaging,LUX-2364,10015,Sao_Paulo_BR,Rest_of_Europe,Express,8,8,On_Time,0.334,93.5,93.6,25037.5,7611.96,9,3,2024,Sunday,1
FED-001129,2023-09-18,Self_Adhesive_Materials,SEL-4156,68841,Fabriano_IT,Italy,Standard,5,5,On_Time,0.181,87.6,94.0,5507.28,1910.35,9,3,2023,Monday,1
FED-001130,2024-01-17,Luxury_Packaging,LUX-8104,13512,Sao_Paulo_BR,Rest_of_Europe,Standard,6,11,Late,0.242,80.7,92.9,33780.0,9004.01,1,1,2024,Wednesday,0
FED-001131,2024-01-24,Wine_Labels,WIN-7664,38593,Sao_Paulo_BR,Rest_of_Europe,Express,3,3,On_Time,0.074,86.1,92.6,5788.95,1829.65,1,1,2024,Wednesday,0
FED-001132,2023-03-09,Wine_Labels,WIN-4698,46585,Verona_IT,Rest_of_Europe,Standard,2,2,On_Time,0.058,74.1,94.2,6987.75,2026.15,3,1,2023,Thursday,0
FED-001133,2023-10-08,Wine_Labels,WIN-3023,52141,Chicago_US,Rest_of_Europe,Economy,4,4,On_Time,0.176,94.9,93.8,7821.15,2777.67,10,4,2023,Sunday,1
FED-001134,2023-06-29,Luxury_Packaging,LUX-5620,1000,Barcelona_ES,Americas,Standard,7,8,Slightly_Late,0.138,82.0,93.1,2500.0,593.19,6,2,2023,Thursday,0
FED-001135,2024-07-18,Wine_Labels,WIN-6655,65113,Verona_IT,Italy,Standard,4,4,On_Time,0.064,78.0,98.5,9766.95,3549.71,7,3,2024,Thursday,1
FED-001136,2024-11-25,Art_Design_Papers,ART-5244,8998,Sao_Paulo_BR,Americas,Standard,7,9,Slightly_Late,0.442,86.2,94.0,10797.6,3076.4,11,4,2024,Monday,0
FED-001137,2023-01-10,Self_Adhesive_Materials,SEL-7064,104281,Fabriano_IT,Italy,Standard,6,6,On_Time,0.111,80.8,94.4,8342.48,2608.79,1,1,2023,Tuesday,0
FED-001138,2024-12-25,Self_Adhesive_Materials,SEL-8678,15623,Sao_Paulo_BR,Rest_of_Europe,Standard,3,3,On_Time,0.183,86.3,98.2,1249.84,376.21,12,4,2024,Wednesday,0
FED-001139,2024-05-29,Wine_Labels,WIN-2424,55870,Chicago_US,Americas,Standard,5,5,On_Time,0.071,84.4,95.2,8380.5,2737.34,5,2,2024,Wednesday,0
FED-001140,2023-11-09,Luxury_Packaging,LUX-2534,7871,Barcelona_ES,Rest_of_Europe,Standard,8,9,Slightly_Late,0.236,90.3,94.4,19677.5,4368.64,11,4,2023,Thursday,0
FED-001141,2023-06-19,Luxury_Packaging,LUX-7946,9320,Verona_IT,Rest_of_Europe,Standard,10,10,On_Time,0.189,86.1,95.0,23300.0,8200.2,6,2,2023,Monday,0
FED-001142,2024-11-24,Luxury_Packaging,LUX-3042,12478,Fabriano_IT,Rest_of_Europe,Standard,4,4,On_Time,0.249,96.5,97.1,31195.0,11404.83,11,4,2024,Sunday,0
FED-001143,2024-02-20,Wine_Labels,WIN-6653,2313,Fabriano_IT,Americas,Economy,6,6,On_Time,0.06,86.3,95.9,346.95,104.02,2,1,2024,Tuesday,0
FED-001144,2023-09-08,Art_Design_Papers,ART-9577,7814,Sao_Paulo_BR,Italy,Standard,4,5,Slightly_Late,0.486,80.5,94.7,9376.8,2627.09,9,3,2023,Friday,1
FED-001145,2023-08-19,Wine_Labels,WIN-7211,47429,Barcelona_ES,Rest_of_Europe,Standard,4,4,On_Time,0.08,73.6,98.2,7114.35,2453.51,8,3,2023,Saturday,1
FED-001146,2023-06-24,Luxury_Packaging,LUX-2931,12047,Verona_IT,Rest_of_Europe,Express,8,8,On_Time,0.167,93.5,95.1,30117.5,10646.41,6,2,2023,Saturday,0
FED-001147,2023-10-25,Wine_Labels,WIN-5994,40327,Barcelona_ES,Italy,Express,6,6,On_Time,0.047,81.0,89.9,6049.05,1728.44,10,4,2023,Wednesday,1
FED-001148,2024-10-20,Luxury_Packaging,LUX-1096,6852,Verona_IT,Americas,Economy,6,5,On_Time,0.349,98.0,96.7,17130.0,6186.63,10,4,2024,Sunday,1
FED-001149,2024-09-22,Luxury_Packaging,LUX-6808,14782,Barcelona_ES,Italy,Standard,5,5,On_Time,0.403,95.8,96.3,36955.0,11273.65,9,3,2024,Sunday,1
FED-001150,2023-01-10,Wine_Labels,WIN-8985,62282,Chicago_US,Rest_of_Europe,Express,2,2,On_Time,0.061,80.5,93.4,9342.3,3275.32,1,1,2023,Tuesday,0
FED-001151,2023-01-08,Wine_Labels,WIN-3984,32873,Barcelona_ES,Rest_of_Europe,Express,4,4,On_Time,0.047,94.7,95.0,4930.95,1450.36,1,1,2023,Sunday,0
FED-001152,2024-07-03,Self_Adhesive_Materials,SEL-8110,68410,Verona_IT,Rest_of_Europe,Economy,3,3,On_Time,0.312,91.4,98.2,5472.8,1924.67,7,3,2024,Wednesday,1
FED-001153,2023-01-06,Luxury_Packaging,LUX-6426,9358,Fabriano_IT,Rest_of_Europe,Express,11,11,On_Time,0.102,77.4,94.3,23395.0,7876.42,1,1,2023,Friday,0
FED-001154,2023-02-02,Wine_Labels,WIN-9012,62946,Fabriano_IT,Asia_Pacific,Economy,2,2,On_Time,0.099,74.5,99.3,9441.9,3338.77,2,1,2023,Thursday,0
FED-001155,2024-07-17,Luxury_Packaging,LUX-7370,8539,Fabriano_IT,Americas,Express,5,5,On_Time,0.178,98.0,95.9,21347.5,7437.41,7,3,2024,Wednesday,1
FED-001156,2023-05-15,Wine_Labels,WIN-4874,82807,Verona_IT,Italy,Standard,3,2,On_Time,0.111,98.0,93.5,12421.05,3378.95,5,2,2023,Monday,0
FED-001157,2023-02-23,Self_Adhesive_Materials,SEL-5623,73092,Barcelona_ES,Rest_of_Europe,Standard,2,4,Slightly_Late,0.158,85.8,97.1,5847.36,1830.15,2,1,2023,Thursday,0
FED-001158,2024-05-12,Wine_Labels,WIN-2884,13211,Chicago_US,Italy,Express,2,2,On_Time,0.059,88.7,94.5,1981.65,583.99,5,2,2024,Sunday,0
FED-001159,2023-09-27,Art_Design_Papers,ART-2688,5062,Fabriano_IT,Rest_of_Europe,Standard,7,7,On_Time,0.398,98.0,96.4,6074.4,1719.67,9,3,2023,Wednesday,1
FED-001160,2024-12-18,Self_Adhesive_Materials,SEL-4758,62139,Sao_Paulo_BR,Asia_Pacific,Express,4,4,On_Time,0.102,76.7,95.0,4971.12,1433.14,12,4,2024,Wednesday,0
FED-001161,2023-05-04,Wine_Labels,WIN-4270,30401,Verona_IT,Italy,Express,2,1,On_Time,0.041,81.7,95.4,4560.15,1460.93,5,2,2023,Thursday,0
FED-001162,2023-04-04,Self_Adhesive_Materials,SEL-6507,83911,Chicago_US,Rest_of_Europe,Standard,2,2,On_Time,0.247,93.1,99.1,6712.88,2308.09,4,2,2023,Tuesday,0
FED-001163,2024-03-12,Luxury_Packaging,LUX-6751,14670,Sao_Paulo_BR,Italy,Standard,6,8,Slightly_Late,0.249,80.6,89.5,36675.0,10445.41,3,1,2024,Tuesday,0
FED-001164,2024-12-29,Luxury_Packaging,LUX-6269,3918,Barcelona_ES,Italy,Standard,9,12,Late,0.168,88.2,96.0,9795.0,2279.4,12,4,2024,Sunday,0
FED-001165,2023-08-06,Wine_Labels,WIN-6956,72498,Barcelona_ES,Italy,Economy,2,6,Late,0.251,94.5,94.4,10874.7,2402.4,8,3,2023,Sunday,1
FED-001166,2023-12-09,Wine_Labels,WIN-6907,21128,Verona_IT,Rest_of_Europe,Standard,6,6,On_Time,0.056,90.3,94.3,3169.2,987.5,12,4,2023,Saturday,0
FED-001167,2024-01-06,Self_Adhesive_Materials,SEL-7292,87562,Sao_Paulo_BR,Rest_of_Europe,Standard,4,4,On_Time,0.153,75.6,94.2,7004.96,2253.58,1,1,2024,Saturday,0
FED-001168,2023-03-31,Self_Adhesive_Materials,SEL-4120,80513,Fabriano_IT,Rest_of_Europe,Standard,3,8,Late,0.185,92.7,95.3,6441.04,1495.92,3,1,2023,Friday,0
FED-001169,2023-07-17,Self_Adhesive_Materials,SEL-4309,106158,Verona_IT,Rest_of_Europe,Critical,4,4,On_Time,0.066,84.7,89.9,8492.64,2352.85,7,3,2023,Monday,1
FED-001170,2024-06-30,Self_Adhesive_Materials,SEL-6690,46906,Verona_IT,Rest_of_Europe,Express,2,2,On_Time,0.104,86.9,95.3,3752.48,1186.11,6,2,2024,Sunday,0
FED-001171,2024-01-10,Luxury_Packaging,LUX-9255,6240,Verona_IT,Italy,Economy,8,8,On_Time,0.257,98.0,94.8,15600.0,5564.29,1,1,2024,Wednesday,0
FED-001172,2023-01-23,Wine_Labels,WIN-4116,79767,Barcelona_ES,Italy,Standard,6,8,Slightly_Late,0.076,88.6,94.1,11965.05,2949.17,1,1,2023,Monday,0
FED-001173,2024-02-12,Luxury_Packaging,LUX-7293,10605,Sao_Paulo_BR,Asia_Pacific,Standard,8,11,Late,0.21,78.9,96.4,26512.5,7007.36,2,1,2024,Monday,0
FED-001174,2024-07-29,Self_Adhesive_Materials,SEL-1145,115001,Chicago_US,Italy,Standard,4,6,Slightly_Late,0.221,86.2,96.1,9200.08,2780.96,7,3,2024,Monday,1
FED-001175,2024-06-09,Luxury_Packaging,LUX-2951,1000,Sao_Paulo_BR,Americas,Express,10,10,On_Time,0.183,93.7,91.5,2500.0,857.47,6,2,2024,Sunday,0
FED-001176,2023-06-25,Wine_Labels,WIN-3178,85452,Sao_Paulo_BR,Italy,Express,3,3,On_Time,0.131,96.2,97.0,12817.8,3527.42,6,2,2023,Sunday,0
FED-001177,2023-10-04,Self_Adhesive_Materials,SEL-1022,71072,Verona_IT,Rest_of_Europe,Standard,5,5,On_Time,0.12,82.4,93.4,5685.76,1809.79,10,4,2023,Wednesday,1
FED-001178,2024-10-26,Wine_Labels,WIN-5326,44507,Sao_Paulo_BR,Rest_of_Europe,Economy,6,6,On_Time,0.169,86.3,95.5,6676.05,2120.35,10,4,2024,Saturday,1
FED-001179,2023-05-17,Luxury_Packaging,LUX-6824,10029,Sao_Paulo_BR,Asia_Pacific,Express,5,4,On_Time,0.17,83.1,92.1,25072.5,8725.44,5,2,2023,Wednesday,0
FED-001180,2023-08-13,Self_Adhesive_Materials,SEL-2743,53180,Barcelona_ES,Asia_Pacific,Express,5,5,On_Time,0.145,92.5,96.5,4254.4,1310.32,8,3,2023,Sunday,1
FED-001181,2024-12-05,Luxury_Packaging,LUX-4614,19989,Barcelona_ES,Rest_of_Europe,Standard,8,8,On_Time,0.222,81.3,100.6,49972.5,16015.85,12,4,2024,Thursday,0
FED-001182,2023-11-29,Wine_Labels,WIN-8109,59021,Sao_Paulo_BR,Americas,Standard,4,4,On_Time,0.085,78.3,95.2,8853.15,3068.64,11,4,2023,Wednesday,0
FED-001183,2024-01-13,Wine_Labels,WIN-4094,30976,Chicago_US,Italy,Critical,4,4,On_Time,0.028,77.7,95.1,4646.4,1688.5,1,1,2024,Saturday,0
FED-001184,2024-08-06,Luxury_Packaging,LUX-7458,7693,Fabriano_IT,Italy,Standard,6,7,Slightly_Late,0.208,77.5,92.3,19232.5,5759.49,8,3,2024,Tuesday,1
FED-001185,2024-12-04,Self_Adhesive_Materials,SEL-7594,36955,Verona_IT,Rest_of_Europe,Express,3,3,On_Time,0.09,86.9,91.5,2956.4,841.82,12,4,2024,Wednesday,0
FED-001186,2023-04-13,Self_Adhesive_Materials,SEL-1339,110377,Fabriano_IT,Americas,Standard,7,7,On_Time,0.144,88.7,95.3,8830.16,3189.68,4,2,2023,Thursday,0
FED-001187,2023-04-23,Self_Adhesive_Materials,SEL-1221,63003,Verona_IT,Americas,Express,2,2,On_Time,0.101,85.6,96.2,5040.24,1365.56,4,2,2023,Sunday,0
FED-001188,2023-01-10,Art_Design_Papers,ART-3281,3818,Verona_IT,Americas,Standard,5,4,On_Time,0.156,69.6,96.1,4581.6,1453.94,1,1,2023,Tuesday,0
FED-001189,2024-05-06,Self_Adhesive_Materials,SEL-9905,104211,Chicago_US,Rest_of_Europe,Standard,4,4,On_Time,0.154,80.8,98.8,8336.88,2934.1,5,2,2024,Monday,0
FED-001190,2024-12-09,Wine_Labels,WIN-9381,13933,Sao_Paulo_BR,Americas,Express,5,5,On_Time,0.051,87.4,94.3,2089.95,744.6,12,4,2024,Monday,0
FED-001191,2024-03-01,Wine_Labels,WIN-4700,57891,Fabriano_IT,Rest_of_Europe,Critical,4,4,On_Time,0.031,89.4,94.5,8683.65,2623.04,3,1,2024,Friday,0
FED-001192,2024-12-01,Luxury_Packaging,LUX-5617,7490,Verona_IT,Asia_Pacific,Standard,8,8,On_Time,0.134,73.4,94.3,18725.0,5412.3,12,4,2024,Sunday,0
FED-001193,2024-01-01,Wine_Labels,WIN-3475,41040,Barcelona_ES,Asia_Pacific,Express,3,3,On_Time,0.046,68.1,94.5,6156.0,1859.55,1,1,2024,Monday,0
FED-001194,2023-07-02,Luxury_Packaging,LUX-5940,10407,Barcelona_ES,Rest_of_Europe,Standard,8,11,Late,0.251,88.4,94.2,26017.5,8000.4,7,3,2023,Sunday,1
FED-001195,2024-10-01,Self_Adhesive_Materials,SEL-5348,57777,Barcelona_ES,Rest_of_Europe,Standard,3,3,On_Time,0.244,94.0,97.8,4622.16,1511.59,10,4,2024,Tuesday,1
FED-001196,2024-12-29,Self_Adhesive_Materials,SEL-3421,37627,Verona_IT,Asia_Pacific,Standard,4,4,On_Time,0.115,98.0,95.6,3010.16,898.08,12,4,2024,Sunday,0
FED-001197,2024-02-04,Luxury_Packaging,LUX-3370,8464,Chicago_US,Italy,Standard,8,8,On_Time,0.201,85.1,93.0,21160.0,6053.27,2,1,2024,Sunday,0
FED-001198,2023-04-03,Wine_Labels,WIN-7782,4610,Fabriano_IT,Rest_of_Europe,Express,4,4,On_Time,0.027,79.2,95.7,691.5,216.46,4,2,2023,Monday,0
FED-001199,2024-09-08,Self_Adhesive_Materials,SEL-9144,92112,Barcelona_ES,Asia_Pacific,Express,3,3,On_Time,0.196,87.7,96.7,7368.96,2571.24,9,3,2024,Sunday,1
FED-001200,2024-07-05,Luxury_Packaging,LUX-9633,2380,Sao_Paulo_BR,Rest_of_Europe,Standard,8,11,Late,0.216,84.1,94.6,5950.0,1897.66,7,3,2024,Friday,1
FED-001201,2024-08-14,Self_Adhesive_Materials,SEL-1281,78216,Fabriano_IT,Rest_of_Europe,Standard,3,8,Late,0.275,96.2,94.8,6257.28,1530.53,8,3,2024,Wednesday,1
FED-001202,2024-01-07,Luxury_Packaging,LUX-3283,3767,Fabriano_IT,Italy,Economy,12,12,On_Time,0.182,82.7,95.4,9417.5,2725.23,1,1,2024,Sunday,0
FED-001203,2023-10-29,Luxury_Packaging,LUX-1915,12790,Sao_Paulo_BR,Asia_Pacific,Economy,6,9,Late,0.65,91.9,92.4,31975.0,7722.74,10,4,2023,Sunday,1
FED-001204,2023-05-22,Wine_Labels,WIN-2736,6310,Fabriano_IT,Italy,Standard,5,5,On_Time,0.057,93.8,92.5,946.5,306.06,5,2,2023,Monday,0
FED-001205,2024-11-09,Luxury_Packaging,LUX-2294,9447,Chicago_US,Americas,Standard,8,10,Slightly_Late,0.244,86.1,98.9,23617.5,6406.43,11,4,2024,Saturday,0
FED-001206,2023-09-08,Wine_Labels,WIN-3295,43409,Sao_Paulo_BR,Rest_of_Europe,Standard,2,2,On_Time,0.198,98.0,94.5,6511.35,2370.55,9,3,2023,Friday,1
FED-001207,2024-06-24,Self_Adhesive_Materials,SEL-1216,66454,Barcelona_ES,Americas,Standard,3,3,On_Time,0.221,98.0,94.5,5316.32,1524.95,6,2,2024,Monday,0
FED-001208,2023-10-21,Wine_Labels,WIN-1178,57576,Verona_IT,Italy,Standard,6,6,On_Time,0.09,98.0,90.7,8636.4,3065.58,10,4,2023,Saturday,1
FED-001209,2024-02-10,Self_Adhesive_Materials,SEL-4724,5873,Chicago_US,Americas,Standard,3,3,On_Time,0.154,98.0,94.5,469.84,135.74,2,1,2024,Saturday,0
FED-001210,2024-03-09,Art_Design_Papers,ART-4471,5584,Barcelona_ES,Rest_of_Europe,Economy,7,7,On_Time,0.307,79.6,95.5,6700.8,2214.06,3,1,2024,Saturday,0
FED-001211,2024-02-15,Self_Adhesive_Materials,SEL-2264,1940,Fabriano_IT,Americas,Standard,5,5,On_Time,0.066,78.7,95.4,155.2,48.59,2,1,2024,Thursday,0
FED-001212,2024-12-10,Luxury_Packaging,LUX-7086,17336,Barcelona_ES,Rest_of_Europe,Standard,8,7,On_Time,0.209,81.2,94.4,43340.0,15931.22,12,4,2024,Tuesday,0
FED-001213,2024-10-24,Luxury_Packaging,LUX-1459,7612,Barcelona_ES,Italy,Express,5,5,On_Time,0.168,88.5,95.1,19030.0,6680.02,10,4,2024,Thursday,1
FED-001214,2023-09-03,Wine_Labels,WIN-4075,14711,Sao_Paulo_BR,Rest_of_Europe,Express,5,9,Late,0.088,94.3,96.3,2206.65,540.61,9,3,2023,Sunday,1
FED-001215,2024-07-18,Wine_Labels,WIN-8926,53686,Verona_IT,Italy,Express,4,3,On_Time,0.042,73.6,97.9,8052.9,2467.1,7,3,2024,Thursday,1
FED-001216,2023-02-16,Wine_Labels,WIN-7523,63244,Verona_IT,Italy,Economy,3,3,On_Time,0.091,73.5,98.7,9486.6,2985.14,2,1,2023,Thursday,0
FED-001217,2024-05-27,Wine_Labels,WIN-7672,64419,Chicago_US,Asia_Pacific,Standard,4,3,On_Time,0.105,98.0,93.0,9662.85,2903.46,5,2,2024,Monday,0
FED-001218,2024-05-30,Wine_Labels,WIN-1612,32192,Fabriano_IT,Americas,Critical,5,5,On_Time,0.025,79.7,98.1,4828.8,1504.55,5,2,2024,Thursday,0
